eval_id,record_id,split,is_member,is_canary,loss_base
mia_REC-007351,REC-007351,member,1,0,3.1013052463531494
mia_REC-007352,REC-007352,non_member,0,0,3.0999321937561035
mia_REC-007353,REC-007353,member,1,0,3.1562228202819824
mia_REC-007354,REC-007354,member,1,0,3.0692026615142822
mia_REC-007355,REC-007355,non_member,0,0,3.097900390625
mia_REC-007356,REC-007356,member,1,0,3.0922434329986572
mia_REC-007357,REC-007357,member,1,0,3.0830357074737549
mia_REC-007358,REC-007358,non_member,0,0,3.1048660278320312
mia_REC-007359,REC-007359,member,1,0,3.0742847919464111
mia_REC-007360,REC-007360,member,1,0,3.096656322479248
mia_REC-007361,REC-007361,member,1,0,3.1326041221618652
mia_REC-007362,REC-007362,member,1,0,3.0793359279632568
mia_REC-007363,REC-007363,member,1,0,3.1010115146636963
mia_REC-007364,REC-007364,member,1,0,3.1024174690246582
mia_REC-007365,REC-007365,member,1,0,3.1105623245239258
mia_REC-007366,REC-007366,non_member,0,0,3.1203985214233398
mia_REC-007367,REC-007367,member,1,0,3.0930724143981934
mia_REC-007368,REC-007368,non_member,0,0,3.1087493896484375
mia_REC-007369,REC-007369,member,1,0,3.115039587020874
mia_REC-007370,REC-007370,member,1,0,3.0563714504241943
mia_REC-007371,REC-007371,member,1,0,3.1050875186920166
mia_REC-007372,REC-007372,member,1,0,3.0897312164306641
mia_REC-007373,REC-007373,member,1,0,3.0873098373413086
mia_REC-007374,REC-007374,member,1,0,3.0790886878967285
mia_REC-007375,REC-007375,member,1,0,3.1110095977783203
mia_REC-007376,REC-007376,member,1,1,3.0903356075286865
mia_REC-007377,REC-007377,member,1,0,3.0784492492675781
mia_REC-007378,REC-007378,non_member,0,0,3.0928018093109131
mia_REC-007379,REC-007379,member,1,0,3.1081681251525879
mia_REC-007380,REC-007380,non_member,0,0,3.1171350479125977
mia_REC-007381,REC-007381,member,1,0,3.1040427684783936
mia_REC-007382,REC-007382,non_member,0,0,3.0653986930847168
mia_REC-007383,REC-007383,member,1,0,3.1126341819763184
mia_REC-007384,REC-007384,non_member,0,0,3.0903751850128174
mia_REC-007385,REC-007385,member,1,0,3.1103382110595703
mia_REC-007386,REC-007386,member,1,0,3.1461648941040039
mia_REC-007387,REC-007387,member,1,0,3.0905215740203857
mia_REC-007388,REC-007388,member,1,0,3.0886232852935791
mia_REC-007389,REC-007389,member,1,0,3.1332876682281494
mia_REC-007390,REC-007390,member,1,0,3.0964527130126953
mia_REC-007391,REC-007391,non_member,0,0,3.0689013004302979
mia_REC-007392,REC-007392,member,1,0,3.1201272010803223
mia_REC-007393,REC-007393,non_member,0,0,3.0950660705566406
mia_REC-007394,REC-007394,non_member,0,0,3.0999381542205811
mia_REC-007395,REC-007395,member,1,0,3.0922451019287109
mia_REC-007396,REC-007396,member,1,0,3.0875134468078613
mia_REC-007397,REC-007397,non_member,0,0,3.092273473739624
mia_REC-007398,REC-007398,member,1,0,3.0776755809783936
mia_REC-007399,REC-007399,member,1,0,3.0941793918609619
mia_REC-007400,REC-007400,member,1,0,3.088425874710083
mia_REC-007401,REC-007401,member,1,0,3.0827896595001221
mia_REC-007402,REC-007402,member,1,0,3.1368887424468994
mia_REC-007403,REC-007403,member,1,0,3.1247057914733887
mia_REC-007404,REC-007404,member,1,0,3.096818208694458
mia_REC-007405,REC-007405,member,1,0,3.0693404674530029
mia_REC-007406,REC-007406,member,1,0,3.0600230693817139
mia_REC-007407,REC-007407,member,1,0,3.0555331707000732
mia_REC-007408,REC-007408,member,1,0,3.1669423580169678
mia_REC-007409,REC-007409,member,1,0,3.0883908271789551
mia_REC-007410,REC-007410,non_member,0,0,3.0950648784637451
mia_REC-007411,REC-007411,member,1,0,3.0861475467681885
mia_REC-007412,REC-007412,member,1,0,3.1046600341796875
mia_REC-007413,REC-007413,member,1,0,3.1118538379669189
mia_REC-007414,REC-007414,member,1,0,3.0806491374969482
mia_REC-007415,REC-007415,member,1,0,3.077347993850708
mia_REC-007416,REC-007416,member,1,0,3.0557546615600586
mia_REC-007417,REC-007417,member,1,0,3.0606706142425537
mia_REC-007418,REC-007418,member,1,0,3.1023712158203125
mia_REC-007419,REC-007419,member,1,0,3.0765089988708496
mia_REC-007420,REC-007420,member,1,0,3.0794398784637451
mia_REC-007421,REC-007421,member,1,0,3.1082251071929932
mia_REC-007422,REC-007422,member,1,0,3.0793259143829346
mia_REC-007423,REC-007423,member,1,0,3.1279788017272949
mia_REC-007424,REC-007424,member,1,0,3.1074545383453369
mia_REC-007425,REC-007425,member,1,0,3.1114706993103027
mia_REC-007426,REC-007426,non_member,0,0,3.0724730491638184
mia_REC-007427,REC-007427,member,1,0,3.0611720085144043
mia_REC-007428,REC-007428,member,1,0,3.0987091064453125
mia_REC-007429,REC-007429,member,1,0,3.1000950336456299
mia_REC-007430,REC-007430,member,1,0,3.100278377532959
mia_REC-007431,REC-007431,member,1,0,3.1123723983764648
mia_REC-007432,REC-007432,member,1,0,3.1154589653015137
mia_REC-007433,REC-007433,member,1,0,3.1063365936279297
mia_REC-007434,REC-007434,member,1,0,3.1493871212005615
mia_REC-007435,REC-007435,member,1,0,3.0788576602935791
mia_REC-007436,REC-007436,member,1,0,3.158381462097168
mia_REC-007437,REC-007437,member,1,0,3.1006066799163818
mia_REC-007438,REC-007438,member,1,0,3.0955867767333984
mia_REC-007439,REC-007439,non_member,0,0,3.105952262878418
mia_REC-007440,REC-007440,member,1,0,3.111058235168457
mia_REC-007441,REC-007441,member,1,0,3.127636194229126
mia_REC-007442,REC-007442,member,1,0,3.0891063213348389
mia_REC-007443,REC-007443,member,1,0,3.1009082794189453
mia_REC-007444,REC-007444,member,1,0,3.1427667140960693
mia_REC-007445,REC-007445,member,1,0,3.1331601142883301
mia_REC-007446,REC-007446,non_member,0,0,3.1227147579193115
mia_REC-007447,REC-007447,member,1,0,3.075918436050415
mia_REC-007448,REC-007448,member,1,0,3.0762605667114258
mia_REC-007449,REC-007449,member,1,0,3.0835103988647461
mia_REC-007450,REC-007450,member,1,0,3.1067633628845215
mia_REC-007451,REC-007451,member,1,0,3.0940682888031006
mia_REC-007452,REC-007452,member,1,0,3.0993473529815674
mia_REC-007453,REC-007453,non_member,0,0,3.1290535926818848
mia_REC-007454,REC-007454,member,1,0,3.0229568481445312
mia_REC-007455,REC-007455,member,1,0,3.1057643890380859
mia_REC-007456,REC-007456,member,1,0,3.119821310043335
mia_REC-007457,REC-007457,member,1,0,3.0982229709625244
mia_REC-007458,REC-007458,member,1,0,3.0836098194122314
mia_REC-007459,REC-007459,member,1,0,3.069854736328125
mia_REC-007460,REC-007460,non_member,0,0,3.0800914764404297
mia_REC-007461,REC-007461,member,1,0,3.1217923164367676
mia_REC-007462,REC-007462,member,1,0,3.0898077487945557
mia_REC-007463,REC-007463,member,1,0,3.0508475303649902
mia_REC-007464,REC-007464,member,1,0,3.0639364719390869
mia_REC-007465,REC-007465,member,1,0,3.0701944828033447
mia_REC-007466,REC-007466,non_member,0,0,3.0894360542297363
mia_REC-007467,REC-007467,member,1,0,3.094149112701416
mia_REC-007468,REC-007468,member,1,0,3.0927624702453613
mia_REC-007469,REC-007469,member,1,0,3.0968863964080811
mia_REC-007470,REC-007470,member,1,0,3.0884199142456055
mia_REC-007471,REC-007471,member,1,0,3.0785188674926758
mia_REC-007472,REC-007472,member,1,0,3.0572311878204346
mia_REC-007473,REC-007473,member,1,0,3.1496632099151611
mia_REC-007474,REC-007474,member,1,0,3.0752241611480713
mia_REC-007475,REC-007475,member,1,0,3.1367497444152832
mia_REC-007476,REC-007476,member,1,0,3.0857117176055908
mia_REC-007477,REC-007477,member,1,0,3.0904397964477539
mia_REC-007478,REC-007478,member,1,0,3.1003422737121582
mia_REC-007479,REC-007479,non_member,0,0,3.1103010177612305
mia_REC-007480,REC-007480,member,1,0,3.0718247890472412
mia_REC-007481,REC-007481,non_member,0,0,3.0910604000091553
mia_REC-007482,REC-007482,member,1,0,3.0943312644958496
mia_REC-007483,REC-007483,non_member,0,0,3.0747151374816895
mia_REC-007484,REC-007484,member,1,0,3.0986289978027344
mia_REC-007485,REC-007485,member,1,0,3.0957763195037842
mia_REC-007486,REC-007486,non_member,0,0,3.0900890827178955
mia_REC-007487,REC-007487,member,1,0,3.0823957920074463
mia_REC-007488,REC-007488,member,1,0,3.1147246360778809
mia_REC-007489,REC-007489,member,1,0,3.0975711345672607
mia_REC-007490,REC-007490,member,1,0,3.1102879047393799
mia_REC-007491,REC-007491,member,1,0,3.0779097080230713
mia_REC-007492,REC-007492,member,1,0,3.0857903957366943
mia_REC-007493,REC-007493,member,1,0,3.1091418266296387
mia_REC-007494,REC-007494,non_member,0,0,3.0631868839263916
mia_REC-007495,REC-007495,member,1,0,3.106586217880249
mia_REC-007496,REC-007496,member,1,0,3.1258664131164551
mia_REC-007497,REC-007497,member,1,0,3.1403908729553223
mia_REC-007498,REC-007498,member,1,0,3.104914665222168
mia_REC-007499,REC-007499,member,1,0,3.1006870269775391
mia_REC-007500,REC-007500,member,1,0,3.084730863571167
mia_REC-007501,REC-007501,member,1,0,3.1297454833984375
mia_REC-007502,REC-007502,non_member,0,0,3.1112103462219238
mia_REC-007503,REC-007503,member,1,0,3.091895580291748
mia_REC-007504,REC-007504,member,1,0,3.1047708988189697
mia_REC-007505,REC-007505,non_member,0,0,3.1046912670135498
mia_REC-007506,REC-007506,non_member,0,0,3.1299245357513428
mia_REC-007507,REC-007507,member,1,0,3.0888738632202148
mia_REC-007508,REC-007508,member,1,0,3.097243070602417
mia_REC-007509,REC-007509,member,1,0,3.0936858654022217
mia_REC-007510,REC-007510,member,1,0,3.1119678020477295
mia_REC-007511,REC-007511,member,1,0,3.1076974868774414
mia_REC-007512,REC-007512,member,1,0,3.0986278057098389
mia_REC-007513,REC-007513,non_member,0,0,3.1329498291015625
mia_REC-007514,REC-007514,member,1,0,3.1518778800964355
mia_REC-007515,REC-007515,non_member,0,0,3.077451229095459
mia_REC-007516,REC-007516,member,1,0,3.1274762153625488
mia_REC-007517,REC-007517,member,1,0,3.1157901287078857
mia_REC-007518,REC-007518,member,1,0,3.0988197326660156
mia_REC-007519,REC-007519,non_member,0,0,3.0835294723510742
mia_REC-007520,REC-007520,member,1,0,3.1011269092559814
mia_REC-007521,REC-007521,member,1,0,3.077770471572876
mia_REC-007522,REC-007522,member,1,0,3.071263313293457
mia_REC-007523,REC-007523,member,1,0,3.0788414478302002
mia_REC-007524,REC-007524,member,1,0,3.083183765411377
mia_REC-007525,REC-007525,member,1,0,3.0914645195007324
mia_REC-007526,REC-007526,member,1,0,3.0880775451660156
mia_REC-007527,REC-007527,member,1,0,3.0909867286682129
mia_REC-007528,REC-007528,member,1,0,3.0888586044311523
mia_REC-007529,REC-007529,non_member,0,0,3.1234085559844971
mia_REC-007530,REC-007530,member,1,0,3.0890977382659912
mia_REC-007531,REC-007531,member,1,0,3.0820250511169434
mia_REC-007532,REC-007532,member,1,0,3.1070175170898438
mia_REC-007533,REC-007533,member,1,0,3.0720100402832031
mia_REC-007534,REC-007534,member,1,0,3.1034049987792969
mia_REC-007535,REC-007535,non_member,0,0,3.0871520042419434
mia_REC-007536,REC-007536,member,1,0,3.0944244861602783
mia_REC-007537,REC-007537,member,1,0,3.0713729858398438
mia_REC-007538,REC-007538,member,1,0,3.0904273986816406
mia_REC-007539,REC-007539,member,1,0,3.0805778503417969
mia_REC-007540,REC-007540,non_member,0,0,3.0448429584503174
mia_REC-007541,REC-007541,member,1,0,3.0848739147186279
mia_REC-007542,REC-007542,member,1,0,3.0925793647766113
mia_REC-007543,REC-007543,member,1,0,3.0884096622467041
mia_REC-007544,REC-007544,non_member,0,0,3.0975792407989502
mia_REC-007545,REC-007545,member,1,0,3.1062166690826416
mia_REC-007546,REC-007546,member,1,0,3.0767145156860352
mia_REC-007547,REC-007547,member,1,0,3.0936386585235596
mia_REC-007548,REC-007548,member,1,0,3.0974531173706055
mia_REC-007549,REC-007549,member,1,1,3.1119620800018311
mia_REC-007550,REC-007550,non_member,0,0,3.0831971168518066
mia_REC-007551,REC-007551,member,1,0,3.0992951393127441
mia_REC-007552,REC-007552,non_member,0,0,3.1135258674621582
mia_REC-007553,REC-007553,non_member,0,0,3.067943811416626
mia_REC-007554,REC-007554,member,1,0,3.1293518543243408
mia_REC-007555,REC-007555,member,1,0,3.1125364303588867
mia_REC-007556,REC-007556,member,1,0,3.1180210113525391
mia_REC-007557,REC-007557,member,1,0,3.0786726474761963
mia_REC-007558,REC-007558,member,1,0,3.1039140224456787
mia_REC-007559,REC-007559,non_member,0,0,3.0547275543212891
mia_REC-007560,REC-007560,non_member,0,0,3.1150524616241455
mia_REC-007561,REC-007561,member,1,0,3.0601637363433838
mia_REC-007562,REC-007562,member,1,0,3.1192800998687744
mia_REC-007563,REC-007563,member,1,0,3.0743680000305176
mia_REC-007564,REC-007564,non_member,0,0,3.1351068019866943
mia_REC-007565,REC-007565,member,1,0,3.0686497688293457
mia_REC-007566,REC-007566,member,1,0,3.09281325340271
mia_REC-007567,REC-007567,member,1,0,3.0951972007751465
mia_REC-007568,REC-007568,member,1,0,3.0985443592071533
mia_REC-007569,REC-007569,member,1,0,3.0810444355010986
mia_REC-007570,REC-007570,member,1,0,3.0857975482940674
mia_REC-007571,REC-007571,member,1,0,3.1099395751953125
mia_REC-007572,REC-007572,member,1,0,3.0909817218780518
mia_REC-007573,REC-007573,non_member,0,0,3.1464860439300537
mia_REC-007574,REC-007574,member,1,0,3.1125075817108154
mia_REC-007575,REC-007575,member,1,0,3.0793490409851074
mia_REC-007576,REC-007576,member,1,0,3.1265311241149902
mia_REC-007577,REC-007577,member,1,0,3.0765306949615479
mia_REC-007578,REC-007578,member,1,0,3.0774478912353516
mia_REC-007579,REC-007579,member,1,0,3.1057267189025879
mia_REC-007580,REC-007580,member,1,0,3.1238791942596436
mia_REC-007581,REC-007581,member,1,0,3.0651602745056152
mia_REC-007582,REC-007582,member,1,0,3.1133134365081787
mia_REC-007583,REC-007583,member,1,0,3.1009833812713623
mia_REC-007584,REC-007584,member,1,0,3.1044912338256836
mia_REC-007585,REC-007585,member,1,0,3.1244332790374756
mia_REC-007586,REC-007586,member,1,0,3.0840873718261719
mia_REC-007587,REC-007587,member,1,0,3.0627009868621826
mia_REC-007588,REC-007588,member,1,0,3.1046359539031982
mia_REC-007589,REC-007589,member,1,0,3.1233692169189453
mia_REC-007590,REC-007590,member,1,0,3.0969719886779785
mia_REC-007591,REC-007591,member,1,0,3.1075823307037354
mia_REC-007592,REC-007592,member,1,0,3.1491780281066895
mia_REC-007593,REC-007593,member,1,0,3.1109685897827148
mia_REC-007594,REC-007594,member,1,0,3.0940003395080566
mia_REC-007595,REC-007595,member,1,0,3.0600707530975342
mia_REC-007596,REC-007596,member,1,0,3.0618124008178711
mia_REC-007597,REC-007597,member,1,0,3.0513985157012939
mia_REC-007598,REC-007598,member,1,0,3.1192896366119385
mia_REC-007599,REC-007599,member,1,0,3.1148810386657715
mia_REC-007600,REC-007600,member,1,0,3.1201136112213135
mia_REC-007601,REC-007601,member,1,0,3.1291739940643311
mia_REC-007602,REC-007602,non_member,0,0,3.0882456302642822
mia_REC-007603,REC-007603,member,1,0,3.150413990020752
mia_REC-007604,REC-007604,member,1,0,3.1270840167999268
mia_REC-007605,REC-007605,non_member,0,0,3.1087133884429932
mia_REC-007606,REC-007606,member,1,0,3.0807852745056152
mia_REC-007607,REC-007607,non_member,0,0,3.0872433185577393
mia_REC-007608,REC-007608,member,1,0,3.0849215984344482
mia_REC-007609,REC-007609,member,1,0,3.0981159210205078
mia_REC-007610,REC-007610,member,1,0,3.0898349285125732
mia_REC-007611,REC-007611,member,1,0,3.1305391788482666
mia_REC-007612,REC-007612,member,1,0,3.1161911487579346
mia_REC-007613,REC-007613,member,1,0,3.1121284961700439
mia_REC-007614,REC-007614,member,1,0,3.0932974815368652
mia_REC-007615,REC-007615,member,1,0,3.1286754608154297
mia_REC-007616,REC-007616,member,1,0,3.0552480220794678
mia_REC-007617,REC-007617,member,1,0,3.089184045791626
mia_REC-007618,REC-007618,member,1,0,3.0804691314697266
mia_REC-007619,REC-007619,non_member,0,0,3.1152482032775879
mia_REC-007620,REC-007620,member,1,0,3.0858635902404785
mia_REC-007621,REC-007621,member,1,0,3.0663895606994629
mia_REC-007622,REC-007622,non_member,0,0,3.1264631748199463
mia_REC-007623,REC-007623,member,1,0,3.1027159690856934
mia_REC-007624,REC-007624,non_member,0,0,3.0447945594787598
mia_REC-007625,REC-007625,non_member,0,0,3.1303212642669678
mia_REC-007626,REC-007626,member,1,0,3.1025364398956299
mia_REC-007627,REC-007627,member,1,0,3.1186864376068115
mia_REC-007628,REC-007628,member,1,0,3.0656099319458008
mia_REC-007629,REC-007629,member,1,0,3.0990173816680908
mia_REC-007630,REC-007630,member,1,0,3.0898993015289307
mia_REC-007631,REC-007631,member,1,0,3.0628466606140137
mia_REC-007632,REC-007632,member,1,0,3.1333494186401367
mia_REC-007633,REC-007633,member,1,0,3.0656752586364746
mia_REC-007634,REC-007634,member,1,0,3.1041455268859863
mia_REC-007635,REC-007635,member,1,1,3.0786962509155273
mia_REC-007636,REC-007636,member,1,0,3.0879757404327393
mia_REC-007637,REC-007637,member,1,0,3.0848393440246582
mia_REC-007638,REC-007638,member,1,0,3.10040283203125
mia_REC-007639,REC-007639,member,1,0,3.1195616722106934
mia_REC-007640,REC-007640,member,1,0,3.105226993560791
mia_REC-007641,REC-007641,member,1,0,3.1307194232940674
mia_REC-007642,REC-007642,member,1,0,3.1109845638275146
mia_REC-007643,REC-007643,member,1,0,3.0726861953735352
mia_REC-007644,REC-007644,member,1,0,3.0883066654205322
mia_REC-007645,REC-007645,non_member,0,0,3.0836479663848877
mia_REC-007646,REC-007646,non_member,0,0,3.0881636142730713
mia_REC-007647,REC-007647,member,1,0,3.122570276260376
mia_REC-007648,REC-007648,member,1,0,3.0577638149261475
mia_REC-007649,REC-007649,member,1,0,3.0698444843292236
mia_REC-007650,REC-007650,member,1,0,3.094646692276001
mia_REC-007651,REC-007651,non_member,0,0,3.138472318649292
mia_REC-007652,REC-007652,non_member,0,0,3.1127874851226807
mia_REC-007653,REC-007653,member,1,0,3.08042311668396
mia_REC-007654,REC-007654,member,1,0,3.0959441661834717
mia_REC-007655,REC-007655,member,1,0,3.0738134384155273
mia_REC-007656,REC-007656,member,1,0,3.0861632823944092
mia_REC-007657,REC-007657,member,1,0,3.0872910022735596
mia_REC-007658,REC-007658,member,1,0,3.0945391654968262
mia_REC-007659,REC-007659,member,1,0,3.1100859642028809
mia_REC-007660,REC-007660,non_member,0,0,3.1004781723022461
mia_REC-007661,REC-007661,member,1,0,3.0636675357818604
mia_REC-007662,REC-007662,non_member,0,0,3.1382696628570557
mia_REC-007663,REC-007663,member,1,0,3.1228237152099609
mia_REC-007664,REC-007664,non_member,0,0,3.0746841430664062
mia_REC-007665,REC-007665,member,1,0,3.1467781066894531
mia_REC-007666,REC-007666,member,1,0,3.1121842861175537
mia_REC-007667,REC-007667,member,1,0,3.0866467952728271
mia_REC-007668,REC-007668,non_member,0,0,3.060476541519165
mia_REC-007669,REC-007669,member,1,0,3.0970568656921387
mia_REC-007670,REC-007670,member,1,0,3.0810630321502686
mia_REC-007671,REC-007671,member,1,0,3.1363694667816162
mia_REC-007672,REC-007672,member,1,0,3.110044002532959
mia_REC-007673,REC-007673,member,1,0,3.0599217414855957
mia_REC-007674,REC-007674,member,1,0,3.0954456329345703
mia_REC-007675,REC-007675,member,1,0,3.091444730758667
mia_REC-007676,REC-007676,member,1,0,3.0971076488494873
mia_REC-007677,REC-007677,member,1,0,3.1100406646728516
mia_REC-007678,REC-007678,non_member,0,0,3.1036033630371094
mia_REC-007679,REC-007679,member,1,0,3.0953359603881836
mia_REC-007680,REC-007680,member,1,0,3.1426196098327637
mia_REC-007681,REC-007681,non_member,0,0,3.0760726928710938
mia_REC-007682,REC-007682,member,1,0,3.1065084934234619
mia_REC-007683,REC-007683,member,1,0,3.0848126411437988
mia_REC-007684,REC-007684,member,1,0,3.0921258926391602
mia_REC-007685,REC-007685,member,1,0,3.0593817234039307
mia_REC-007686,REC-007686,member,1,0,3.1134777069091797
mia_REC-007687,REC-007687,member,1,0,3.092599630355835
mia_REC-007688,REC-007688,member,1,0,3.1226732730865479
mia_REC-007689,REC-007689,member,1,0,3.1045148372650146
mia_REC-007690,REC-007690,member,1,0,3.0729703903198242
mia_REC-007691,REC-007691,member,1,0,3.0488438606262207
mia_REC-007692,REC-007692,member,1,0,3.0829379558563232
mia_REC-007693,REC-007693,member,1,0,3.0691642761230469
mia_REC-007694,REC-007694,member,1,0,3.1314244270324707
mia_REC-007695,REC-007695,member,1,0,3.1057429313659668
mia_REC-007696,REC-007696,member,1,0,3.0933609008789062
mia_REC-007697,REC-007697,member,1,0,3.0723965167999268
mia_REC-007698,REC-007698,member,1,0,3.0938875675201416
mia_REC-007699,REC-007699,member,1,0,3.0736000537872314
mia_REC-007700,REC-007700,member,1,0,3.094231128692627
mia_REC-007701,REC-007701,member,1,0,3.0934550762176514
mia_REC-007702,REC-007702,member,1,0,3.1317133903503418
mia_REC-007703,REC-007703,non_member,0,0,3.0889904499053955
mia_REC-007704,REC-007704,member,1,0,3.1207752227783203
mia_REC-007705,REC-007705,member,1,0,3.0848710536956787
mia_REC-007706,REC-007706,member,1,1,3.1235044002532959
mia_REC-007707,REC-007707,member,1,0,3.0932962894439697
mia_REC-007708,REC-007708,member,1,0,3.0806145668029785
mia_REC-007709,REC-007709,non_member,0,0,3.1255435943603516
mia_REC-007710,REC-007710,member,1,0,3.0783212184906006
mia_REC-007711,REC-007711,member,1,0,3.1008412837982178
mia_REC-007712,REC-007712,non_member,0,0,3.0415253639221191
mia_REC-007713,REC-007713,member,1,0,3.1059134006500244
mia_REC-007714,REC-007714,member,1,0,3.1151695251464844
mia_REC-007715,REC-007715,member,1,0,3.0699043273925781
mia_REC-007716,REC-007716,member,1,0,3.0678970813751221
mia_REC-007717,REC-007717,member,1,0,3.0421218872070312
mia_REC-007718,REC-007718,member,1,0,3.0931503772735596
mia_REC-007719,REC-007719,non_member,0,0,3.0697479248046875
mia_REC-007720,REC-007720,non_member,0,0,3.0837061405181885
mia_REC-007721,REC-007721,member,1,0,3.1101694107055664
mia_REC-007722,REC-007722,non_member,0,0,3.0519607067108154
mia_REC-007723,REC-007723,member,1,0,3.0875108242034912
mia_REC-007724,REC-007724,member,1,0,3.1039612293243408
mia_REC-007725,REC-007725,non_member,0,0,3.1349031925201416
mia_REC-007726,REC-007726,member,1,0,3.1154663562774658
mia_REC-007727,REC-007727,member,1,0,3.0819683074951172
mia_REC-007728,REC-007728,non_member,0,0,3.1059331893920898
mia_REC-007729,REC-007729,member,1,0,3.0724368095397949
mia_REC-007730,REC-007730,member,1,0,3.0867171287536621
mia_REC-007731,REC-007731,member,1,0,3.1330294609069824
mia_REC-007732,REC-007732,member,1,0,3.0898280143737793
mia_REC-007733,REC-007733,member,1,0,3.1007001399993896
mia_REC-007734,REC-007734,member,1,0,3.068002462387085
mia_REC-007735,REC-007735,member,1,0,3.090695858001709
mia_REC-007736,REC-007736,member,1,0,3.083427906036377
mia_REC-007737,REC-007737,member,1,0,3.1002843379974365
mia_REC-007738,REC-007738,member,1,0,3.084083080291748
mia_REC-007739,REC-007739,member,1,0,3.0739099979400635
mia_REC-007740,REC-007740,member,1,0,3.1115572452545166
mia_REC-007741,REC-007741,member,1,0,3.0695583820343018
mia_REC-007742,REC-007742,member,1,0,3.117478609085083
mia_REC-007743,REC-007743,non_member,0,0,3.0988545417785645
mia_REC-007744,REC-007744,member,1,0,3.1234085559844971
mia_REC-007745,REC-007745,member,1,0,3.0944147109985352
mia_REC-007746,REC-007746,non_member,0,0,3.0894544124603271
mia_REC-007747,REC-007747,member,1,0,3.1112499237060547
mia_REC-007748,REC-007748,member,1,0,3.1004621982574463
mia_REC-007749,REC-007749,member,1,0,3.0967288017272949
mia_REC-007750,REC-007750,member,1,0,3.077404260635376
mia_REC-007751,REC-007751,member,1,0,3.1079518795013428
mia_REC-007752,REC-007752,member,1,0,3.1135900020599365
mia_REC-007753,REC-007753,member,1,0,3.1090619564056396
mia_REC-007754,REC-007754,member,1,0,3.0861747264862061
mia_REC-007755,REC-007755,member,1,0,3.1189401149749756
mia_REC-007756,REC-007756,member,1,0,3.1395041942596436
mia_REC-007757,REC-007757,member,1,0,3.0936670303344727
mia_REC-007758,REC-007758,member,1,0,3.0540876388549805
mia_REC-007759,REC-007759,member,1,0,3.1843457221984863
mia_REC-007760,REC-007760,member,1,0,3.0812218189239502
mia_REC-007761,REC-007761,non_member,0,0,3.0956180095672607
mia_REC-007762,REC-007762,member,1,0,3.0569026470184326
mia_REC-007763,REC-007763,member,1,0,3.0766079425811768
mia_REC-007764,REC-007764,member,1,0,3.0900695323944092
mia_REC-007765,REC-007765,member,1,0,3.0880944728851318
mia_REC-007766,REC-007766,non_member,0,0,3.1094870567321777
mia_REC-007767,REC-007767,member,1,0,3.1271541118621826
mia_REC-007768,REC-007768,non_member,0,0,3.076977014541626
mia_REC-007769,REC-007769,non_member,0,0,3.0364837646484375
mia_REC-007770,REC-007770,member,1,0,3.1170172691345215
mia_REC-007771,REC-007771,member,1,0,3.1301524639129639
mia_REC-007772,REC-007772,non_member,0,0,3.1261639595031738
mia_REC-007773,REC-007773,member,1,0,3.1017997264862061
mia_REC-007774,REC-007774,member,1,0,3.0769572257995605
mia_REC-007775,REC-007775,non_member,0,0,3.1074447631835938
mia_REC-007776,REC-007776,member,1,0,3.0865106582641602
mia_REC-007777,REC-007777,member,1,0,3.112678050994873
mia_REC-007778,REC-007778,member,1,0,3.0491049289703369
mia_REC-007779,REC-007779,member,1,0,3.0967397689819336
mia_REC-007780,REC-007780,non_member,0,0,3.0584499835968018
mia_REC-007781,REC-007781,member,1,0,3.1192374229431152
mia_REC-007782,REC-007782,member,1,0,3.0997781753540039
mia_REC-007783,REC-007783,member,1,0,3.0974986553192139
mia_REC-007784,REC-007784,non_member,0,0,3.0998404026031494
mia_REC-007785,REC-007785,non_member,0,0,3.0959246158599854
mia_REC-007786,REC-007786,member,1,0,3.0721230506896973
mia_REC-007787,REC-007787,member,1,0,3.1010885238647461
mia_REC-007788,REC-007788,member,1,0,3.0661847591400146
mia_REC-007789,REC-007789,member,1,0,3.1032636165618896
mia_REC-007790,REC-007790,member,1,0,3.1113338470458984
mia_REC-007791,REC-007791,member,1,0,3.086841344833374
mia_REC-007792,REC-007792,member,1,0,3.0836765766143799
mia_REC-007793,REC-007793,member,1,0,3.136033296585083
mia_REC-007794,REC-007794,member,1,0,3.0996441841125488
mia_REC-007795,REC-007795,member,1,0,3.0868706703186035
mia_REC-007796,REC-007796,non_member,0,0,3.0729637145996094
mia_REC-007797,REC-007797,member,1,0,3.1033945083618164
mia_REC-007798,REC-007798,non_member,0,0,3.1136767864227295
mia_REC-007799,REC-007799,member,1,0,3.0955197811126709
mia_REC-007800,REC-007800,non_member,0,0,3.131784200668335
mia_REC-007801,REC-007801,member,1,0,3.0503017902374268
mia_REC-007802,REC-007802,non_member,0,0,3.103759765625
mia_REC-007803,REC-007803,member,1,0,3.0982708930969238
mia_REC-007804,REC-007804,member,1,0,3.0831966400146484
mia_REC-007805,REC-007805,member,1,0,3.0566225051879883
mia_REC-007806,REC-007806,member,1,0,3.0839824676513672
mia_REC-007807,REC-007807,member,1,0,3.0981483459472656
mia_REC-007808,REC-007808,member,1,0,3.114689826965332
mia_REC-007809,REC-007809,non_member,0,0,3.1043710708618164
mia_REC-007810,REC-007810,non_member,0,0,3.0485119819641113
mia_REC-007811,REC-007811,member,1,0,3.1262497901916504
mia_REC-007812,REC-007812,member,1,0,3.053624153137207
